Date,T,T2,T3
18/02/2011,0.003403008,0.003414712,0.003677298
22/02/2011,-0.02858523,0.003403008,0.004158026
23/02/2011,0.001329884,-0.02858523,0.006276669
24/02/2011,0.000830137,0.001329884,-0.007255837
25/02/2011,0.011944337,0.000830137,-0.00795078
28/02/2011,0.009016329,0.011944337,-0.008808403
01/03/2011,-0.013972367,0.009016329,0.004701453
02/03/2011,0.005272797,-0.013972367,0.007263601
03/03/2011,0.012784898,0.005272797,0.002329433
04/03/2011,-0.009063103,0.012784898,0.000105586
07/03/2011,-0.009635674,-0.009063103,0.001361776
08/03/2011,0.003133142,-0.009635674,0.002998197
09/03/2011,0.000328797,0.003133142,-0.001971293
10/03/2011,-0.024815181,0.000328797,-0.005188545
11/03/2011,0,-0.024815181,-0.002057912
14/03/2011,-0.017863092,0,-0.007117747
15/03/2011,-0.02093336,-0.017863092,-0.008162128
16/03/2011,-0.031019932,-0.02093336,-0.014226091
17/03/2011,0.033279021,-0.031019932,-0.012932151
18/03/2011,0.013827828,0.033279021,-0.023272128
21/03/2011,0.024689515,0.013827828,-0.006224757
22/03/2011,-0.002864507,0.024689515,0.005362306
23/03/2011,0.001182917,-0.002864507,0.023932121
24/03/2011,0.013333234,0.001182917,0.011884279
25/03/2011,-0.010992542,0.013333234,0.007669308
28/03/2011,-0.000505195,-0.010992542,0.003883881
29/03/2011,0.005223131,-0.000505195,0.001174536
30/03/2011,0.011900626,0.005223131,0.000611832
31/03/2011,-0.004803581,0.011900626,-0.002091535
01/04/2011,0.009487382,-0.004803581,0.005539521
04/04/2011,0.00131909,0.009487382,0.004106725
05/04/2011,-0.002469824,0.00131909,0.005528142
06/04/2011,0.008253411,-0.002469824,0.002000964
07/04/2011,-0.004911678,0.008253411,0.002778883
08/04/2011,0.008226424,-0.004911678,0.002367559
11/04/2011,-0.001958125,0.008226424,0.000290637
12/04/2011,-0.009320099,-0.001958125,0.003856052
13/04/2011,0.002971146,-0.009320099,0.000452207
14/04/2011,0.004442671,0.002971146,-0.001017267
15/04/2011,-0.001474453,0.004442671,-0.002769026
18/04/2011,-0.020508363,-0.001474453,-0.000635427
19/04/2011,0.007370096,-0.020508363,0.001979788
