Date,T,T2,T3
2015-04-08,-0.26,0.51,0.476666667
2015-04-09,0.02,-0.26,0.313333333
2015-04-10,0.32,0.02,-0.043333333
2015-04-13,-0.06,0.32,0.09
2015-04-14,0.39,-0.06,0.026666667
2015-04-15,0.76,0.39,0.093333333
2015-04-16,-0.05,0.76,0.216666667
2015-04-17,-1.31,-0.05,0.363333333
2015-04-20,0.28,-1.31,0.366666667
2015-04-21,0.5,0.28,-0.2
2015-04-22,-0.25,0.5,-0.36
2015-04-23,0.63,-0.25,-0.176666667
2015-04-24,0.81,0.63,0.176666667
2015-04-27,1.15,0.81,0.293333333
2015-04-28,-0.5,1.15,0.396666667
2015-04-29,-0.67,-0.5,0.863333333
2015-04-30,0.45,-0.67,0.486666667
2015-05-01,-0.43,0.45,-0.006666667
2015-05-04,0.3,-0.43,-0.24
2015-05-05,-1.07,0.3,-0.216666667
2015-05-06,0.88,-1.07,0.106666667
2015-05-07,-0.42,0.88,-0.4
2015-05-08,2.05,-0.42,0.036666667
2015-05-11,-0.13,2.05,-0.203333333
2015-05-12,-0.56,-0.13,0.836666667
2015-05-13,1.11,-0.56,0.5
2015-05-14,1.14,1.11,0.453333333
2015-05-15,-0.07,1.14,0.14
2015-05-18,-0.54,-0.07,0.563333333
2015-05-19,-0.09,-0.54,0.726666667
2015-05-20,0.06,-0.09,0.176666667
2015-05-21,0.5,0.06,-0.233333333
2015-05-22,-0.86,0.5,-0.19
2015-05-25,-0.51,-0.86,0.156666667
2015-05-26,-1.65,-0.51,-0.1
2015-05-27,1.32,-1.65,-0.29
2015-05-28,0.01,1.32,-1.006666667
2015-05-29,-1.08,0.01,-0.28
2015-06-01,-0.56,-1.08,-0.106666667
2015-06-02,1.29,-0.56,0.083333333
2015-06-03,1.06,1.29,-0.543333333
2015-06-04,-0.99,1.06,-0.116666667
2015-06-05,-1.94,-0.99,0.596666667
2015-06-08,0.44,-1.94,0.453333333
2015-06-09,-0.43,0.44,-0.623333333
2015-06-10,1.98,-0.43,-0.83
2015-06-11,0.1,1.98,-0.643333333
2015-06-12,-0.9,0.1,0.663333333
2015-06-15,-1.29,-0.9,0.55
2015-06-16,0.19,-1.29,0.393333333
2015-06-17,0.26,0.19,-0.696666667
2015-06-18,0.61,0.26,-0.666666667
2015-06-19,0.04,0.61,-0.28
