,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25,T,T2,T3
2016-02-03,0.009736386568509923,0.0024903172929024355,0.0007173994470989657,0.0013166421877655091,0.0016755209755097752,-0.005526265700149591,-0.009214668377921975,-0.007389583273329279,-0.01021721724387786,-0.01886970135250953,-0.008271854607989229,-0.013185848133919579,-0.015340269028548096,-0.012007966319032516,-0.016414496540914546,-0.00602943748695755,-0.007504142432438347,-0.010709834792273146,-0.005903861246122273,-0.012740205244454045,-0.006971691469092892,-0.012233786339689795,-0.009329340186004637,-0.015220795692079745,-0.01832132885835728,0.006905294,0.026104812999999998,0.001151367
2016-02-05,-0.0047594329632588755,0.004579965362427456,-0.0005722197641490471,-0.00429303084436962,-0.00011576934709576121,-0.006151000288323266,0.0009923482313041877,0.0009499687045424724,-0.0031286403236749755,-0.00023904581251275902,-0.00610713944990612,-0.0021368918184564096,-0.00263906346915179,-0.0021219918963527764,-0.0038969681178505204,-0.002764572838720388,-0.0014836117919442158,-0.008340141585944464,-0.0049136483551673,-0.0053335549968550324,0.007743256955460835,2.042892145995875e-05,0.010398631394268205,6.408195722230392e-05,0.003061783466124889,0.009412864,-0.004260353,-0.003132653
2016-02-08,0.001253299612435513,-0.010860302998584722,-0.009078498051529294,-0.011193165444752327,-0.01852547072095088,-0.01702214941543936,-0.017176129349971793,-0.015006138021675655,-0.026796827677999565,-0.02003834059701745,-0.02306328758415696,-0.03256789621006354,-0.021730033658276488,-0.030958023389871595,-0.03164587039547816,-0.03380066721984092,-0.031390382347188904,-0.038537295502550646,-0.04173613378992632,-0.030011328053414416,-0.03824388785660622,-0.0382432766553317,-0.04856145986592215,-0.0480037212733946,-0.043557766195626825,-0.00502932,-0.006547301,0.004826911
2016-02-09,-0.0008594123947076968,-0.004029223891120618,-0.00973674262246763,-0.012186343204179642,-0.015085188801067871,-0.014863154918026185,-0.020023249283602055,-0.011258926827326774,-0.01750089853683649,-0.006832229219836904,-0.01795390197015207,-0.013739704272419242,-0.010522411933071973,-0.009279782828883996,-0.009189959231268556,-0.015657998997295603,-0.017491648410936575,-0.017635968880451387,-0.0223673922853873,-0.022926348780606058,-0.020812413067764098,-0.011646235620252675,-0.026559228452394477,-0.02621011353496402,-0.03152846656684886,0.011574565,0.006855168000000001,-0.000111651
2016-02-11,0.0015009869253809352,-0.006978029285344309,-0.0024003766792192083,-0.01012110227017798,-0.010044768604602055,-0.013767721529485185,-0.02249112089996635,-0.011783503528404475,-0.0138206362326539,-0.016133384349492283,-0.020253689605063567,-0.018680143664107255,-0.013470100451978287,-0.018190497126470993,-0.02714152570454155,-0.01598817373103766,-0.021684838164692206,-0.02928228670870087,-0.03013966321453161,-0.02516190641614596,-0.03543125711048464,-0.03247292031578059,-0.03938542813667702,-0.02183089749018388,-0.028375298431984438,-0.006774399,-0.0043236690000000005,-0.000345453
2016-02-12,-0.00597702293492979,0.006476471308178151,0.0006923945243312071,0.0012932003322062183,0.003200376634452932,0.005335495032675657,0.0026360356175233186,-0.0014486977274875239,0.009469198608589016,-0.0010665190931547313,0.003467373715385115,0.004088974736397434,0.015396824303178883,0.0033565459819544395,0.012474623459928997,0.009726090888667856,0.01412816517769201,0.012501909515617912,0.009176477200565004,0.009587680407611156,0.023971740087889392,0.02256149900582581,0.01415071385545508,0.01476913595951528,0.021033629776527264,0.0024748689999999998,-0.003873992,1.15932e-05
2016-02-16,0.001020004565952137,0.00414412239890704,-0.004908028660111037,-0.003961389576614636,0.006030428176726706,0.0005099892802643932,-0.002630733755190255,-0.0015103032632044883,-0.0017860566896908804,8.706640486774966e-05,0.0014393959257086178,0.0011882023472522354,-0.003454669933207581,0.0015083800009169938,0.0022704506529305627,0.0009774291644737785,-0.0007096640117360511,-0.004193476015480747,-0.004409385026724099,0.00030134052500792384,0.0014855998858825752,-0.0011447573507629817,0.002871689780164268,0.00027912821216715745,0.005820665499875554,0.020275387,0.017516663000000002,-0.009092193
2016-02-17,0.003476153572303532,0.00018257034041096126,0.007921838844525408,0.006256560498641848,0.0014801275675260265,0.014812739969091271,0.006962406019721035,0.008944084581317764,0.021191619237843674,0.011590988540732775,0.01332050860686279,0.014307103182199236,0.0195759174583872,0.015835688469737846,0.015630460386355145,0.016095720486957735,0.024011752351269365,0.020495545568272374,0.024149608911780165,0.03188037383903667,0.028860299374222107,0.028698156702752813,0.03519716084904058,0.029044095099596625,0.03329131289888351,0.017247783,0.020275387,0.000597064
2016-02-18,0.0015997787779945742,0.003370156010357764,-0.0012534094178059303,-0.03762466031016203,0.010780876069536354,0.0039625992623849296,0.005719208094197828,0.00451275598827462,-0.001070617062101605,0.010309526431671028,0.006113036653160234,0.009208482678553327,0.008687901802649188,0.006144445148305126,0.007251420155060233,0.007855993491617426,0.005781853550468807,0.01075506854686599,0.0029261375113378584,0.0026341696698416414,0.005618145237340855,0.0051690878227703225,0.0061922012087581,0.006663508265298833,-0.015579105561084,-0.0051601979999999995,0.017247783,0.007738573
2016-02-19,-0.0009446424268902466,-0.0038334865060480486,0.0044809094708858485,0.008657526287128693,-0.008316781703064349,0.000586367961576766,-0.00023454130448055367,-0.0031635963876383774,0.0003081260133612195,0.0015616144314107648,-0.004966021821964834,0.0008810304566149834,0.0018906868866165295,0.0014773070138769059,-0.0020018098045592476,-0.00211449372043411,-0.003199730876408981,-0.004331867573811509,-0.0033326256217590497,-0.011609057237032384,-0.005340895460199247,-0.004159927558738587,-0.008231566060527664,-0.002392086286409569,-0.010198245323295293,-0.001111492,-0.0051601979999999995,0.018346611000000002
2016-02-22,0.006411339721965022,-0.008000534989245078,-0.0015733860344406265,0.0020673829592161635,0.009842485311873471,0.004061582128338647,0.010797220515390936,0.010364207894971878,0.0037452084708743732,0.010174649861026855,0.005227017536152526,0.00931289449056704,0.00596373299035756,0.011127041999846682,0.010493977713670706,0.009485935280584284,0.01493283252393461,0.013237467943875737,0.011290971375504139,0.016589111953182765,0.017096177536388906,0.018789562419055907,0.005467468607702368,0.01858623110085099,0.0383110585587766,0.011313071000000001,-0.001111492,0.010787656999999999
2016-02-23,0.0007292700903362257,5.796026909738065e-06,0.003704172561093851,0.00042817271242200235,-0.019916755942042137,0.0023935029977451305,0.012195336718087878,-0.0056361234560826454,-0.0041779464672354345,-0.010178702077390158,0.00022348976691618694,-0.005870380942171601,-0.0008811700654279271,0.0006764903158857641,-0.0005783404767056536,0.006456912465233622,-0.008007654835709109,-0.00829013925312024,-0.003917780850276967,-0.006409318006256806,-0.010276344122224052,-0.01176575636048406,-0.017266767479885772,-0.00595049841330527,-0.015973804115116164,-0.016321406,0.011313071000000001,0.0036586979999999997
2016-02-24,-0.0023799497509595967,0.0026576311878582282,0.0030328677307096554,-0.004767859648260629,-0.016086101899433717,-0.007452303020179252,-0.00495151432449517,-0.0020093060397933554,-0.009622842079057113,-0.00448930174352555,-0.006720060165839613,-0.008826113800075319,-0.009335724351046473,-0.009880607420870467,-0.008900045542190314,-0.016201335940496497,-0.00834397333979464,-0.010128099380544866,-0.01473427359342682,-0.01706505129270847,-0.01585000967478812,-0.015853082423973465,-0.02057602850324585,-0.034593497312276435,-0.027309813242652768,-0.003542117,-0.016321406,0.00168046
2016-02-25,0.0030305866651630523,-0.0015865396898398396,0.009686792726443063,0.007468218465239649,0.013819528543616361,0.005526254380743202,0.001899068477503652,0.005064073463204249,0.0015131339451559813,0.009363753131899879,0.0082602471223447,0.004683248181206886,0.010301607271850042,0.006555921205537277,0.008788389599746085,0.011627156880278735,0.01139807535501136,0.00606969507828781,0.007946947500038246,0.014310639448227877,0.01690369846628295,0.009202258399244186,0.009082243869245922,0.01554053104838193,0.00811658673725098,0.01197389,-0.003542117,-0.0020399420000000003
2016-02-26,0.001821413819114431,0.0076418160761799895,0.007399809681083572,0.003067114623305133,0.012764416693795936,0.005105612922553085,0.006030913974413678,0.0035861539702593437,0.008644194102189199,-0.0006296197898295789,0.005501869826662539,0.011306316965649717,0.009188956811945124,0.007186907606353217,0.011259777907073753,0.022419878316895996,0.013657506215806582,0.007786954846767642,0.014932343609893114,0.010647088921222066,0.01716931332124144,0.01690646653539796,0.019662501351261276,0.018010515456578367,0.014466289431316476,-0.002588207,0.01197389,-0.0028501509999999996
2016-02-29,-0.07676665730984004,-0.0014217674970133012,-0.0004861148748393491,0.00535610410021005,-0.006723673890712638,0.0023418209066915613,0.003499291337630824,0.002775682194073523,0.0037806643310573716,-0.0031424838341684368,0.004023469798162792,-0.0010752751735600085,0.006021939067488293,0.006320336142424951,0.003441336898951953,0.0028332641487503617,0.001885228931152083,0.006263722974100602,0.004651033631337,0.01029227882843546,0.010189938763793135,0.008232208170309094,0.007474751399813563,0.011971756416941084,0.020544333068481697,-0.00593158,-0.002588207,-0.002629878
2016-03-02,0.0036944273708402137,0.008200646682651554,0.0016208630912384328,0.0037554927364686305,-0.007051487684754879,-0.00025431135827368634,0.006199170636838723,0.00120791434189422,-0.005941867487570874,0.0004970661582350346,0.003317528930931256,-0.0013336153300722005,-0.006810782143912533,-0.003921965456824457,-0.002497376989353899,-0.004060540459211988,0.001910775413950799,-0.0001839442236101751,0.0020281479355039357,-0.012763471658633252,0.0008278516087446011,0.0023946082991715897,0.017993394910012794,0.022020518367628705,0.015017851471015758,0.008313171,-0.02327671,0.006490065
2016-03-03,-0.017157107098217026,-6.0129792193122644e-05,0.006595382075473636,0.0005356727047458267,0.00325832308773525,-0.0007115277842175352,0.0009456699661781007,0.0011830044411383475,-0.0013112947896515756,-0.004365315792841862,0.002467173679834471,0.0005283043226193049,0.0011981122886246258,0.002568596887355231,0.002027790681394286,0.0024889910641782914,0.003461504587607864,0.000745080003074265,0.006379613829132304,0.007527581392600651,0.0032270944733971477,0.0104405993816194,-0.003447752148269938,0.007851538137820732,0.00970964148274272,0.009745663,0.006905294,0.005861675
2016-03-08,-0.0035595905317053044,0.00781676940806486,-0.015424856974723952,-0.002159075032338834,0.0008827931922002745,0.0003315268992457446,-0.0007341151927671264,-0.000392827180030682,-0.008535650816929374,-0.000913388895898386,-0.009854316181407356,-0.0035897523775034043,-0.002776041484394037,-0.009676778457731303,-0.007404609999032927,-0.002019151685700412,-0.008250758417413634,-0.005235371534587294,-0.01153125637453986,-0.00990521228735292,-0.011568170874964768,-0.009960934783044205,-0.020662679999533494,-0.004083348180543281,-0.01793430881041304,-0.0034861709999999997,-0.00502932,0.001420923
2016-03-10,-0.005681235043384644,0.01141982835152007,0.014535186832329447,-0.010457316258756517,-0.006790069174281565,-0.003229423994238529,-0.003197905380567061,0.0016224226847000806,-0.002297340205976166,0.0017584996892796997,-0.0003938419630997231,-0.005637398197222013,-0.008061079612050168,-0.007465481926218235,-0.006850316126355038,-0.007417148776552921,-0.007577705468731453,-0.0073503533135461365,-0.0062302170625670745,-0.010877977394997356,-0.017014962880794026,-0.013474224326013804,-0.013805385627422662,-0.008622016204033184,-0.01866480084804536,-0.002705925,0.007840492,-0.00018889700000000002
2016-03-11,-0.00507641587762287,-0.00671959212892108,-0.004972780477342245,0.006500066209989982,0.004521523779843636,0.004275762110681854,-0.024802170453449804,0.006776566967406035,0.00657344170103565,0.007939379480242934,0.0064383456125102064,0.01111473315307967,0.0032167466735234054,0.007978642306714072,0.010592349180451105,0.012113013190976326,0.012566718574494243,0.024107914502812147,0.015594387461963748,0.01475361967846494,0.019478095261880483,0.021948399109110284,0.019404728147837266,0.01335440638431074,0.04013800822929037,-0.001049289,-0.006774399,-0.001383546
2016-03-14,0.0008528879578418241,0.0037390465306183307,0.0025697887533332165,0.010614581898959597,0.004927627958277502,0.004250520757906075,0.0054856209673231765,-0.0007886424145728542,0.005539415669544026,-0.010497397209665232,0.0035930113116506776,0.007648335922222367,0.0003406480743938697,0.004694342380280637,0.010167984339473062,0.00758261467560711,0.005965513224624685,0.007877624074028549,0.01076421405324331,0.010497240504545244,0.006312238839834412,0.011429071840220639,0.00860474028115825,0.001356142639526222,0.0019225328395560258,-0.002093376,0.02613668,-0.002537288
2016-03-15,0.011316332249256317,-0.004019555488326936,0.001378132563991068,-0.00034212773838677204,-0.0014499615081293687,0.0017043909665851614,0.00629855170340293,0.0016194226210774652,-0.005196364307254232,0.002950341358478381,-0.0026638982517999212,-0.004459368933368953,-0.0013058000984164143,0.0018766719124596331,-0.007445791912943618,0.0009668628361950788,-0.003472278629540152,-0.0076128521326586035,-0.005906105650930922,-0.0006004666454989792,-0.007550378501563327,-0.007554601658187005,-0.009670328112470828,-0.008948445451018175,-0.01719175654221005,-0.009440605999999999,-0.002093376,0.009431871
2016-03-16,-0.005832140712667236,0.004353120350459704,0.0035552937358539222,0.003731832404262103,0.004190961461932475,0.0037407085902288546,-0.00111504769797523,0.002671935980936576,0.0024508403887557938,0.009649814539415113,0.0034073462553425105,0.012876631692348015,-0.002500245408804364,0.002444214982639386,0.004661660382270748,0.0029660565661467284,0.0026929505348319855,0.0037986737063525895,0.005447137073026536,0.0038533647310208343,0.009386941765696582,0.002817921370986905,-0.006926844303829672,0.004284093721662084,-0.000544988788898075,0.008824557,-0.009440605999999999,0.00747823
2016-03-17,-0.007155996301027444,0.0026573181306544192,0.0019379868333516401,0.0016098195948477658,0.0010686221703017774,-0.00453667781008388,0.002326388731938837,-0.000722996951014866,-0.0009059807540720836,0.0007376984146297125,-0.0029372642585680443,-0.004534970162050023,0.005771964850500065,-0.0012133033450934909,-0.000992248054007284,-0.002459602803053021,0.0028123864051512425,0.002253803117414639,0.002254300042891172,0.00622129402391739,0.007265388845696744,0.0008560703045745762,-0.0005114861981705923,0.0013078665298963054,0.0011415510759484708,0.00769771,0.008824557,0.004867565999999999
2016-03-18,0.004946528630068547,0.0014873762061046144,-0.00026194306763132615,-0.0022280540371786357,-0.0004112504805206294,-0.0013982387526981067,0.006057768966219214,0.005642044890425648,0.007359808901039476,0.0012969372541495568,0.0039769829341635855,0.006066555762910871,0.0059265778951013304,0.003966961536687349,0.004668691379941765,0.01048972247371289,0.0046290295818019085,0.002100283368185011,-0.00270704821627824,0.007554100293761253,0.0019087454918801764,0.004636651144422071,0.00915207396580584,0.008339322752964014,0.00892404427292433,-0.00173614,0.00769771,-0.000903142
2016-03-21,0.00010989697152423204,0.002343645472823669,0.0015861363209129734,-0.0017236945735214014,0.004551695170041905,0.00047032420332331494,0.007614821052419222,-0.0011355153811728046,0.0012378974009849691,0.001083022203353814,0.002022032095596478,0.0031693709146284887,-0.0035920629205425597,0.003070345493464138,0.0022448443332595564,-0.00022216631324161032,-0.000743872291759548,0.0007020887355047192,0.0010937886206144783,-0.007207343921804365,-0.0005237036935436462,-0.0039348554794554165,-0.012997718627345743,-0.0018134476250183389,0.0005326106058026414,-0.0015652510000000001,-0.00173614,0.002360553
2016-03-22,0.004107614763778374,-0.0033613058652503993,0.002953581139117777,-0.003941707857464822,-0.0024311356666338333,0.002683649580391387,-0.006401284762872128,-0.000697124620861018,-0.005081032359490218,-0.01025989795904174,-0.001254156892459626,0.001986072358042592,0.0011244415053318054,0.005697697988923829,-0.000826671761021392,0.004574306611751525,-0.00013503674801762088,0.0009584832637587467,2.6258397164066427e-05,0.0015380491407640286,-0.005715495123789326,0.0004497956882277239,0.001998968592257926,-0.0014543127323784644,-0.002433208897954887,-0.0017419620000000001,-0.0015652510000000001,0.004928709
2016-03-23,-0.0004207333582156905,0.0015881126308454595,7.676760319205203e-05,0.00011875521085924942,0.0011007905758089389,0.0027321866692519327,-0.0033870843472461956,-0.00032995704632570225,0.001671654839487101,0.0010415288509390904,0.00914804259379265,-0.002442749658975068,-0.001105784331802413,-0.0009966520308386845,0.0019104513837860573,-0.0033520859341199774,-0.0017416999647206879,-0.0007216722062629827,-0.0010026380654840706,0.00024164617815567767,0.0002638548713314722,-0.0026702205054177715,0.007860687148599941,-0.006899643740361556,-0.0027474428808292525,-0.010120274,-0.0017419620000000001,0.00146544
2016-03-24,0.004040063226058393,-0.002165634055576563,0.009015709521547814,-0.0006699570904920374,0.0057105091190719015,-0.0006956495960272618,0.0021530710516031565,-0.0036332478546678075,0.004667622068926261,-0.00752066750733822,-0.004505774405492797,-0.006539728894054011,-1.2258898588367012e-05,-0.01203026667249242,-0.015137791378867255,-0.007834523562221975,-0.008644760308451462,-0.008896079090882194,-0.008131154741170054,-0.009365758445421594,-0.012771512193919728,-0.010259709809325852,-0.016472730332898863,-0.011919375842069542,-0.018483798620512096,-0.006698521999999999,-0.010120274,-0.001681118
2016-03-29,0.012338133842205471,-0.0012339641595683524,-0.01448091265755129,0.0033553558951536586,0.006332480691089986,-0.0019006419686277078,0.0007007093297667132,6.241468750052571e-05,-0.0011353166612276784,0.009234697108926607,0.0021384200217468754,0.00509734029719189,0.0034335849601208022,0.0022562215009892146,0.0065676201155416515,0.0025405004328507732,0.0015700369540175233,0.008708493537805596,0.001873172288065506,-0.0029284668097026454,0.001247828903759218,-0.004098036172603711,0.005167293747258334,-0.006472094744633898,-0.009732580741821793,0.010760523999999999,0.006033709,-0.006186919
