,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25
2017-01-17,-0.0010530705359855154,0.012182226673576742,0.002649218409130803,-0.008290020299344883,-0.0019043127229923375,-0.0006003412602668285,0.0012635263008701793,-0.0024018149199958997,-0.003229312510284064,-0.0004531117941157972,-0.0036319692433193053,-0.00046382804004056863,-0.006124445128486279,-0.006170974793084871,-0.002003834644009939,-0.002402374942960849,-0.003163456013692848,-0.005060427913643009,-0.002240432697351647,-0.003362717066592118,-0.002260937984223702,1.191916174101445e-05,0.0018382071516479489,-0.002063968302530349,0.0023197571990364765
2017-01-18,0.014928577041851862,-0.006751192207294566,-0.000328982524675269,0.0032860849012531536,9.232373232531926e-05,0.00011377217526827057,-0.0023770340165359155,0.001885832191758429,-0.0010184412602473026,-0.0009559065997827766,-0.002929537041707362,0.002911582727245377,0.00046401216758279766,-0.009137002464162243,0.013964392420000114,-0.000625636115065222,-0.0008092669060585437,-0.00020989054768118674,0.0018744638154572703,0.0039822743004869965,0.004048253720454843,-0.0012324469234582718,-0.00341728711184627,-0.00425486424499247,-0.002307200080556239
2017-01-19,-0.010917462644793851,0.007697904723528956,-0.008982098223538446,0.0013362136609920661,-0.00044120192747486574,0.0006209970102273479,0.002347806507091095,0.0037004408038553874,6.192557619624054e-06,-4.692938640443395e-05,-0.0025367132724626647,0.0026650484379700037,-0.0006631048133773149,0.010907124097082471,-0.00258994443493528,0.003488491888516611,-0.0014090768003229821,0.0022237120190985,0.0009902145889339844,-0.0022613045676269394,0.00032603329307858667,0.0035538301944894606,-0.0015759292848054848,-0.0015062873036277393,0.003876685956941321
2017-01-20,0.027493330556699475,0.0038506020990921605,0.005469305239272995,-0.0020059000687022354,0.0022401904325207314,0.00020640294246863946,-0.002318969018402471,0.002565346191986202,0.0011529113380573353,0.0013355649102712224,-0.00042248273849811527,0.0005522446898301418,0.0009389842276475524,-0.0011467604850440073,0.0011438710455875403,-0.004434724962474091,0.00415295144136111,-0.0021313333379464994,0.0006422355184255353,-0.0009033811774677824,0.002419239249381161,0.0004868626254829069,0.0036042435658693753,0.0034732765881969403,0.003583680821118039
2017-01-23,-0.01656085432543324,-0.007232279749040047,0.0034540716571448533,0.003335597201965535,-0.001330636483494879,0.002391183761576327,-0.001489557400864248,0.0014442255054846033,0.0054457628291139214,0.003520586801821983,-0.001386728023208949,0.0004521014846208608,-0.003760093040248967,-0.002839986029260794,-0.0006807190998620988,-0.004252816884064616,0.00012296916466783108,-0.0015552535471486896,-0.002603265501928619,0.003341143951233737,-0.0003061218326271661,-0.0031050371804536435,-0.0008198165891340814,-0.005688945194437973,-0.004100474917359085
2017-01-24,0.010954494679707489,-0.002221043522982468,0.0049013958313434075,0.001967563769776045,0.003703634639333042,0.0027916449750214835,-0.0004630556553343795,-0.0007557026231198915,0.0015046540170600361,-0.0023104623507188035,-0.005155521438797133,-0.0020907262027928903,0.0007285707950370489,0.007043635324013471,0.0016760740281998826,-0.00014280567096660207,-0.002569859488942896,0.00029066857381167244,0.003647351475090085,0.0007176851367914229,0.0032213256815493267,-0.00600253461864926,8.123257262734781e-05,0.004822687733605635,0.0019914082271491346
2017-01-25,-0.0075143930558741285,0.0011924308887932857,0.0013569251693918121,0.005143071009741359,0.0010271066012070872,-0.0031818606267703265,0.008243448732383401,0.004617837807669079,0.009118799709477309,-0.0011740694836152737,0.0013285412455685394,0.009475729862682943,0.0019612285300126646,0.0028301664230060645,0.007669547860158529,0.013806412216126275,0.0038015281399944273,0.0026102651117521115,0.0006082006738413484,0.004703755477905172,0.009425303575380146,0.010232452859814263,0.014424149438244195,0.008438186444400704,0.018682615095841917
2017-01-26,-0.019665860544711016,0.004358026300014092,0.0022557511584714927,0.0028836881611682273,-0.002114536088844192,0.007957128731134015,0.004047954366364227,0.0012049040744075287,0.007479759099353407,0.0009326088036823365,0.0033978444628999923,-0.0014922670161065061,0.0034517445708629464,0.003856976938446285,0.00031859620293265287,-0.008718859371484117,-0.001308776442306016,0.0008221565706352299,0.0013121596067017175,-0.0013534396220954367,0.0016364701074419944,0.00039342137548280975,-0.0010554596439442435,-0.000290367763527133,-0.0001677375729961021
2017-01-27,0.012075518471392701,-0.005151715576248932,0.0012198494000573512,-0.003852531394714707,-0.0007470859325989408,0.0052279903813383525,0.0009329695879641749,0.004823379848239821,0.0017684784722043318,0.0002513159064276598,-0.003288418440056843,-0.0011160356512941868,0.00320170483856646,-0.0038523266166777793,-0.0001224909437144747,0.0012285705934511337,-0.0013743922364074527,-0.00026813009939532785,-0.0006563022639685218,0.0004723810501704698,0.000305058740827272,0.0029000749240006307,-0.00034426539011828773,-0.00127053570217281,-0.004319775763976917
2017-01-30,-0.0013856496127624934,-0.003393525567699066,-0.0053117500719258946,0.003593089082865716,-0.00017224498289226533,0.0016485860536682051,-0.0012220091771764756,-0.004692505082559733,-0.004996891437667317,-0.0013777673959839884,0.0028015017527445417,-0.008022280621089941,-0.0030996269630027807,-0.005685523136802739,-0.004665285865657193,0.0029723325340951447,-0.006287400688759533,-0.0032485825396044382,-0.008047078928974414,-0.007250819627115714,-0.009320133831961537,-0.013467540252874314,-0.012337355322213589,-0.016053429379428056,-0.018104308743715828
2017-01-31,0.01641216039336165,0.018513662372961513,-0.0010470810026620434,-0.002493918232970554,-0.0768777996753138,-0.003346670943225266,-0.0027615711063519914,0.0008599646416389311,-0.004695471548231008,-0.0053634636891715685,-0.0012510980957644497,-0.0010539775269866767,-0.006419133839324739,-0.0006805484408350235,-0.0006515343701996695,-0.00037186059458717274,-0.0035890552973061028,-0.0025871178844636433,-0.006881608655279811,-0.0034316067565273987,-0.0021852527933288327,-0.006227895253206719,-0.005607300773410382,-0.009686980057575428,-0.00022429435748817954
2017-02-02,-0.023184106195409143,0.003178566624217475,0.002712690808423661,-0.001768981419823819,0.0011261333517267864,-0.001308816816097687,0.0022077100010012406,0.0012672772699488103,0.0007072315360240991,0.003519986569131493,0.007739677782897293,-0.002165719228659623,0.0011754788825912002,0.01826417874093325,0.004232489436749866,0.0038668579320162524,0.0015916622716931137,-0.00015590544129538372,0.0009733099695652292,0.00026813847426162375,0.0007497213474151724,-0.0003147125311570626,0.0012006342385084464,-0.0016593793525118156,0.0005841911992606507
2017-02-03,0.033534247318949,-0.000534685569155936,-0.0035706406394388096,0.001879935013757844,0.008358503940947533,0.0006361620758014103,0.0015273395994725518,0.004865417283990772,0.005284622504814083,0.003545033514136832,0.00412341647917626,0.005432443480839231,0.004970477995189707,0.001092163265386924,0.003224204196192675,0.0024368322939560157,0.010754495094974349,0.0066330559035402215,0.0031135391170080064,0.002137572025893925,0.008148960930839078,0.0027660757157533535,0.003517459750101867,0.00429191721878474,0.0077971173048130065
